124.43
42.42
33.71
37.25
50.88
16.40
25.57
22.21
34.28
35.89
20.49
45.67
53.40
22.64
35.06
33.16
22.43
32.71
37.31
37.04
20.49
35.69
40.38
45.47
34.28
34.60
19.95
34.18
31.70
9.59
31.53
22.24
21.39
34.52
35.07
20.25
43.77
52.37
21.11
34.34
33.71
20.08
35.11
32.29
32.02
11.47
24.44
10.23
23.07
15.53
22.97
11.05
10.36
32.58
31.76
33.51
19.83
32.59
35.70
16.57
41.17
11.73
10.65
10.57
20.89
21.58
10.82
10.61
21.76
10.70
21.27
10.68
21.67
10.55
22.81
10.53
22.78
10.59
23.43
10.97
24.59
15.84
26.02
11.89
10.70
21.34
10.59
20.48
10.60
21.99
11.05
21.55
10.59
21.44
11.02
10.87
27.81
16.93
11.28
10.69
20.76
10.68
21.34
10.67
21.47
10.68
20.38
10.63
24.07
16.46
21.01
11.12
10.69
22.55
10.73
22.68
10.69
22.91
11.98
21.21
10.69
24.12
10.80
27.17
16.00
20.89
11.13
10.68
21.08
10.95
21.76
11.59
33.04
30.93
33.19
19.63
39.80
32.63
21.87
20.87
36.18
33.73
19.59
33.33
32.01
32.40
19.64
34.09
25.32
10.64
44.12
45.59
40.12
20.59
34.54
32.84
34.49
19.55
33.49
33.03
33.12
10.67
32.71
32.79
19.81
42.73
53.18
11.70
11.16
22.59
30.93
10.52
31.95
31.75
19.48
32.02
32.24
32.64
19.49
38.91
44.97
34.64
34.06
19.81
32.77
31.32
31.94
19.57
31.90
31.03
32.38
19.59
23.35
10.56
39.47
52.97
21.10
32.73
31.73
19.51
31.94
31.85
31.92
19.73
32.76
31.34
35.12
28.80
45.23
38.61
34.96
32.46
19.52
31.49
32.73
33.57
19.49
32.61
32.94
33.35
19.70
39.05
43.83
24.67
20.65
31.76
31.68
35.73
10.57
22.40
10.63
21.65
10.66
20.94
10.75
10.71
20.87
10.66
20.58
10.64
26.85
16.52
38.18
11.50
10.77
22.37
11.44
21.40
10.51
21.19
10.50
31.45
31.95
10.44
10.52
22.08
10.52
20.49
30.78
10.49
23.31
15.91
16.79
40.86
19.83
32.24
32.42
31.08
32.08
19.55
33.77
31.30
33.61
19.47
42.79
52.88
20.86
24.51
10.60
21.56
10.65
21.27
19.50
30.41
32.08
32.70
19.41
31.91
35.43
46.27
41.81
20.93
33.31
32.25
32.98
19.46
32.12
32.30
32.70
19.45
32.30
33.28
19.53
41.84
53.60
21.01
24.71
31.60
19.46
31.47
32.15
10.53
22.45
10.65
22.33
10.51
10.52
21.04
10.53
25.13
18.04
11.17
10.54
20.34
10.54
21.15
10.59
21.66
10.55
20.54
10.53
24.48
16.43
22.46
11.14
10.59
20.72
10.54
20.90
10.48
21.30
10.55
20.23
10.51
31.70
35.15
29.65
43.72
38.50
34.45
32.33
21.11
35.53
33.87
33.28
19.45
32.94
34.76
19.67
34.94
39.82
44.77
34.55
33.88
19.52
23.58
31.00
19.48
31.38
32.04
32.00
19.54
32.06
22.51
19.48
40.60
54.30
21.04
10.60
23.89
22.39
10.58
10.53
20.83
10.57
20.97
10.56
21.01
10.55
21.46
10.55
21.08
10.74
23.55
15.77
22.18
11.44
10.55
20.89
10.59
21.04
10.51
21.49
10.54
20.34
10.53
21.73
10.52
23.71
15.78
21.81
11.17
10.55
31.00
31.13
33.17
19.48
32.19
31.87
34.71
18.43
41.00
21.70
32.61
31.78
21.09
31.67
32.31
32.86
19.51
32.00
33.77
19.66
32.72
17.96
21.14
30.98
32.14
33.27
