1548.76
1430.09
1573.80
1465.46
1425.28
693.58
741.91
1400.17
1511.24
1412.47
1449.72
1461.16
1462.73
1526.51
1587.19
1399.89
1523.09
1411.82
1528.43
1406.71
1506.60
1514.86
1415.62
1533.33
1412.01
1507.90
1423.12
1500.40
1410.13
736.15
1529.04
701.97
1438.19
1431.68
1448.43
1431.43
1575.35
1423.18
1431.02
1470.80
1502.26
1511.25
1419.18
1495.84
1430.49
747.84
812.65
723.73
739.37
726.42
821.06
723.37
738.11
1492.64
1458.20
1598.97
1406.85
1504.69
1418.94
765.81
804.34
761.18
785.04
791.73
788.74
831.96
782.42
791.12
819.39
806.97
762.60
769.28
863.32
741.10
778.83
859.42
771.30
787.25
770.67
835.45
736.85
834.15
728.99
790.95
853.86
755.62
767.80
796.81
805.75
887.58
785.34
780.38
793.96
859.04
762.41
796.99
843.26
805.20
811.34
908.12
792.87
801.78
911.68
790.19
796.75
785.79
903.63
803.92
795.75
883.24
769.15
796.55
841.55
778.94
841.42
779.26
800.65
861.11
761.40
810.87
882.08
798.74
783.55
803.86
837.71
869.83
774.88
790.27
872.07
783.51
782.06
870.81
1442.04
1524.66
1518.90
1454.18
1485.76
824.61
757.05
1522.98
1588.97
1441.97
1454.49
1603.85
1431.87
1470.95
1585.09
1434.73
863.29
837.85
1438.53
1509.12
1457.94
1465.09
1680.29
1442.32
1573.25
1424.90
1532.91
1530.73
1443.99
844.58
1500.33
1502.37
1543.05
1435.66
1529.86
783.03
767.90
887.76
1394.16
845.25
1468.19
1536.91
1520.63
1452.87
1533.14
1415.83
1519.19
1430.51
1532.31
1425.56
1500.27
1428.59
1459.15
1592.11
1589.95
1443.20
1565.53
1441.15
1569.48
1454.34
780.95
849.71
1586.97
1499.44
1447.74
1546.39
1445.36
1535.46
1440.74
1565.72
1571.38
1443.93
1541.67
1440.25
1541.84
1437.76
1547.06
1439.61
1515.07
1440.44
1472.21
1588.00
1593.59
1433.73
1553.15
1455.10
1566.14
1438.61
1626.67
1431.49
1447.34
904.65
1433.94
1568.28
1445.62
1449.12
836.98
800.08
885.88
780.35
773.91
809.52
878.59
780.19
772.64
818.03
788.93
890.96
780.37
773.54
889.60
753.29
773.82
886.94
751.27
770.80
879.54
757.69
773.65
1525.22
1470.94
903.69
770.72
782.96
779.21
898.03
1686.09
1009.11
796.88
852.09
923.83
1445.60
1611.37
1425.46
1448.64
1505.33
1490.03
1575.41
1455.76
1554.87
1452.26
1598.42
